id,title,yr,score,votes,director
2202343,"Janghwa, Hongryeon",2003,7.3,33427,"Jee-woon, Kim"
2274797,"Legally Blonde 2: Red, White & Blonde",2003,4.4,33409,"Herman-Wurmfeld, Charles"
1812261,11:14,2003,7.2,32805,"Marcks, Greg"
2070325,Eternal Sunshine of the Spotless Mind,2004,8.4,464035,"Gondry, Michel"
2226691,Kill Bill: Vol. 2,2004,8.0,376138,"Tarantino, Quentin"
2616458,The Incredibles,2004,8.0,330723,"Bird, Brad"
2333912,Million Dollar Baby,2004,8.1,324901,"Eastwood, Clint"
1981611,Crash,2004,7.9,300685,"Haggis, Paul"
2507727,Shaun of the Dead,2004,8.0,293028,"Wright, Edgar"
2635815,The Notebook,2004,8.0,276736,"Cassavetes, Nick"
2140184,Harry Potter and the Prisoner of Azkaban,2004,7.8,271697,"Cuarón, Alfonso"
2535969,Spider-Man 2,2004,7.4,269306,"Raimi, Sam"
2694167,Troy,2004,7.2,268545,"Petersen, Wolfgang"
2174727,"I, Robot",2004,7.1,264703,"Proyas, Alex"
2587883,The Butterfly Effect,2004,7.7,263776,"Bress, Eric"
2585744,The Bourne Supremacy,2004,7.8,247300,"Greengrass, Paul"
2595604,The Day After Tomorrow,2004,6.4,240191,"Emmerich, Roland"
1971012,Collateral,2004,7.6,234182,"Mann, Michael"
2490921,Saw,2004,7.7,223020,"Wan, James"
2513135,Shrek 2,2004,7.3,221426,"Vernon, Conrad"
2658833,The Terminal,2004,7.3,213964,"Spielberg, Steven"
2386709,Ocean's Twelve,2004,6.3,206890,"Soderbergh, Steven"
2626758,The Machinist,2004,7.8,205902,"Anderson, Brad"
2312740,Man on Fire,2004,7.8,200619,"Scott, Tony"
1819359,50 First Dates,2004,6.8,198573,"Segal, Peter"
2363077,National Treasure,2004,6.9,195032,"Turteltaub, Jon"
2579848,The Aviator,2004,7.5,192870,"Scorsese, Martin"
2162672,Hotel Rwanda,2004,8.2,190552,"George, Terry"
1867147,Anchorman: The Legend of Ron Burgundy,2004,7.3,189682,"McKay, Adam"
2145974,Hellboy,2004,6.8,188904,"del Toro, Guillermo"
2013160,Der Untergang,2004,8.3,179242,"Hirschbiegel, Oliver"
2324482,Meet the Fockers,2004,6.3,163900,"Roach, Jay"
2110443,Garden State,2004,7.7,162533,"Braff, Zach"
2323362,Mean Girls,2004,6.9,162076,"Waters, Mark"
2664359,The Village,2004,6.5,154238,"Shyamalan, M. Night"
1999228,Dawn of the Dead,2004,7.4,151045,"Snyder, Zack"
2638777,The Passion of the Christ,2004,7.1,149298,"Gibson, Mel"
2088107,Finding Neverland,2004,7.8,148031,"Forster, Marc"
2590585,The Chronicles of Riddick,2004,6.7,145752,"Twohy, David"
1968248,Closer,2004,7.3,140130,"Nichols, Mike"
2717655,Van Helsing,2004,5.9,139214,"Sommers, Stephen"
2608435,The Girl Next Door,2004,6.8,138102,"Greenfield, Luke"
2030694,Dodgeball: A True Underdog Story,2004,6.7,134546,"Thurber, Rawson Marshall"
2361660,Napoleon Dynamite,2004,6.9,128243,"Hess, Jared"
2071232,EuroTrip,2004,6.6,127161,"Berg, Alec"
2139922,Harold & Kumar Go to White Castle,2004,7.2,126663,"Leiner, Danny"
2514826,Sideways,2004,7.6,123292,"Payne, Alexander"
2275692,Lemony Snicket's A Series of Unfortunate Events,2004,6.8,121570,"Silberling, Brad"
2464608,Resident Evil: Apocalypse,2004,6.1,120330,"Witt, Alexander"
1853425,Alexander,2004,5.5,112351,"Stone, Oliver"
2497306,Secret Window,2004,6.6,111322,"Koepp, David"
1887095,AVP: Alien vs. Predator,2004,5.5,110002,"Anderson, Paul W.S."
2567623,Team America: World Police,2004,7.2,108949,"Parker, Trey"
1902519,Before Sunset,2004,8.1,108752,"Linklater, Richard"
2228082,King Arthur,2004,6.3,104953,"Fuqua, Antoine"
2266125,Layer Cake,2004,7.4,104255,"Vaughn, Matthew"
2541584,Starsky & Hutch,2004,6.1,100565,"Phillips, Todd"
2507387,Shark Tale,2004,6.0,99870,"Letterman, Rob"
2623483,The Life Aquatic with Steve Zissou,2004,7.3,99535,"Anderson, Wes"
2077305,Fahrenheit 9/11,2004,7.5,98440,"Moore, Michael"
1918478,Blade: Trinity,2004,5.9,97896,"Goyer, David S."
2643432,The Punisher,2004,6.4,97458,"Hensleigh, Jonathan"
1858213,Along Came Polly,2004,5.9,86928,"Hamburg, John"
2611513,The Grudge,2004,5.8,85534,"Shimizu, Takashi"
2641215,The Polar Express,2004,6.6,84837,"Zemeckis, Robert"
2457148,Ray,2004,7.8,84705,"Hackford, Taylor"
1812600,13 Going on 30,2004,6.1,83759,"Winick, Gary"
2236805,Kung fu,2004,7.8,78317,"Chow, Stephen"
2639948,The Phantom of the Opera,2004,7.4,77118,"Schumacher, Joel"
2509752,Shi mian mai fu,2004,7.6,75172,"Zhang, Yimou"
2629356,The Manchurian Candidate,2004,6.6,72415,"Demme, Jonathan"
2744233,White Chicks,2004,5.3,71405,"Wayans, Keenen Ivory"
1950927,Catwoman,2004,3.3,68942,Pitof
2620366,The Ladykillers,2004,6.2,68481,"Coen, Joel"
2018677,Diarios de motocicleta,2004,7.9,68356,"Salles, Walter"
1952269,Cellular,2004,6.5,65704,"Ellis, David R."
2553848,Super Size Me,2004,7.4,65060,"Spurlock, Morgan"
2521311,Sky Captain and the World of Tomorrow,2004,6.1,63700,"Conran, Kerry"
2150691,Hidalgo,2004,6.6,57094,"Johnston, Joe"
2534258,Spanglish,2004,6.5,54571,"Brooks, James L."
2705165,Un long dimanche de fiançailles,2004,7.8,53239,"Jeunet, Jean-Pierre"
1877177,Around the World in 80 Days,2004,5.8,52492,"Coraci, Frank"
2563066,Taking Lives,2004,6.1,52093,"Caruso, D.J."
2315236,Mar adentro,2004,8.1,51507,"Amenábar, Alejandro"
1931805,Bridget Jones: The Edge of Reason,2004,5.8,51416,"Kidron, Beeban"
2141386,Howl's Moving Castle,2004,8.2,131153,"Miyazaki, Hayao"
2171212,I Heart Huckabees,2004,6.8,50825,"Russell, David O."
2605737,The Forgotten,2004,5.8,49580,"Ruben, Joseph"
2439695,Primer,2004,7.0,46381,"Carruth, Shane"
2356889,Mysterious Skin,2004,7.8,46089,"Araki, Gregg"
2205368,Jersey Girl,2004,6.2,45524,"Smith, Kevin"
2184292,In Good Company,2004,6.5,43881,"Weitz, Paul"
1895560,Banlieue 13,2004,7.2,43383,"Morel, Pierre"
1823601,A Cinderella Story,2004,5.8,43315,"Rosman, Mark"
2110513,Garfield,2004,4.9,43106,"Hewitt, Peter"
2748791,Wimbledon,2004,6.3,42484,"Loncraine, Richard"
2259988,Ladder 49,2004,6.5,42390,"Russell, Jay"
2376181,Nochnoy dozor,2004,6.5,41893,"Bekmambetov, Timur"
2655585,The Stepford Wives,2004,5.2,41645,"Oz, Frank"
2334702,Mindhunters,2004,6.4,41576,"Harlin, Renny"
2654942,The SpongeBob SquarePants Movie,2004,6.9,39730,"Osborne, Mark"
2732028,Walking Tall,2004,6.2,39699,"Bray, Kevin"
2092140,Flight of the Phoenix,2004,6.1,39383,"Moore, John"
1898756,Batman Begins,2005,8.3,642909,"Nolan, Christopher"
2715763,V for Vendetta,2005,8.2,542978,"McTeigue, James"
2517346,Sin City,2005,8.2,481058,"Rodriguez, Robert"
2540943,Star Wars: Episode III - Revenge of the Sith,2005,7.7,355244,"Lucas, George"
2140177,Harry Potter and the Goblet of Fire,2005,7.6,276117,"Newell, Mike"
2228219,King Kong,2005,7.3,250624,"Jackson, Peter"
2733279,War of the Worlds,2005,6.5,248878,"Spielberg, Steven"
2347713,Mr. & Mrs. Smith,2005,6.4,230628,"Liman, Doug"
2575330,The 40 Year Old Virgin,2005,7.2,228826,"Apatow, Judd"
1955640,Charlie and the Chocolate Factory,2005,6.8,227046,"Burton, Tim"
2736832,Wedding Crashers,2005,7.1,217461,"Dobkin, David"
2617623,The Island,2005,6.9,213065,"Bay, Michael"
2590575,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.9,212392,"Adamson, Andrew"
1933006,Brokeback Mountain,2005,7.7,207253,"Lee, Ang"
2294172,Lord of War,2005,7.6,201003,"Niccol, Andrew"
2079851,Fantastic Four,2005,5.7,195665,"Story, Tim"
2501480,Serenity,2005,8.0,193787,"Whedon, Joss"
2154974,Hitch,2005,6.7,188218,"Tennant, Andy"
2306032,Madagascar,2005,6.9,177373,"Darnell, Eric"
1976453,Constantine,2005,6.9,174446,"Lawrence, Francis"
2573482,Thank You for Smoking,2005,7.7,162275,"Reitman, Jason"
2228686,Kingdom of Heaven,2005,7.2,161927,"Scott, Ridley"
2731864,Walk the Line,2005,7.9,153140,"Mangold, James"
1828400,A History of Violence,2005,7.5,152536,"Cronenberg, David"
2490927,Saw II,2005,6.6,146488,"Bousman, Darren Lynn"
2350821,Munich,2005,7.7,145676,"Spielberg, Steven"
2229637,Kiss Kiss Bang Bang,2005,7.7,140208,"Black, Shane"
2439214,Pride & Prejudice,2005,7.8,139952,"Wright, Joe"
1978730,Corpse Bride,2005,7.4,134182,"Johnson, Mike"
2320312,Match Point,2005,7.7,125767,"Allen, Woody"
2614034,The Hitchhiker's Guide to the Galaxy,2005,6.7,121613,"Jennings, Garth"
1964487,Cinderella Man,2005,8.0,119811,"Howard, Ron"
2596832,The Descent,2005,7.3,115573,"Marshall, Neil"
2202834,Jarhead,2005,7.1,114248,"Mendes, Sam"
2689831,Transporter 2,2005,6.3,111735,"Leterrier, Louis"
2161386,Hostel,2005,5.8,110836,"Roth, Eli"
603266,Grey's Anatomy,2005,7.7,107000,"McKidd, Kevin"
2138904,Hard Candy,2005,7.2,106386,"Slade, David"
2092187,Flightplan,2005,6.2,100634,"Schwentke, Robert"
2326415,Memoirs of a Geisha,2005,7.3,97297,"Marshall, Rob"
2772615,Æon Flux,2005,5.5,93730,"Kusama, Karyn"
2625419,The Longest Yard,2005,6.3,93549,"Segal, Peter"
2592560,The Constant Gardener,2005,7.5,90947,"Meirelles, Fernando"
2559450,Syriana,2005,7.0,90907,"Gaghan, Stephen"
2159992,Hooligans,2005,7.6,89890,"Alexander, Lexi"
2105664,Fun with Dick and Jane,2005,6.1,87770,"Parisot, Dean"
2097928,Four Brothers,2005,6.9,83193,"Singleton, John"
2459797,Red Eye,2005,6.5,79972,"Craven, Wes"
2161353,Hostage,2005,6.6,79622,"Siri, Florent-Emilio"
2587158,The Brothers Grimm,2005,5.9,79366,"Gilliam, Terry"
2594658,The Curse of the Were-Rabbit,2005,7.6,77021,"Park, Nick"
2617799,The Jacket,2005,7.1,75828,"Maybury, John"
2617069,The Interpreter,2005,6.4,74914,"Pollack, Sydney"
2163389,House of Wax,2005,5.3,73986,"Collet-Serra, Jaume"
2472330,Robots,2005,6.3,73413,"Wedge, Chris"
2124450,"Good Night, and Good Luck.",2005,7.6,73188,"Clooney, George"
2034251,Doom,2005,5.2,72700,"Bartkowiak, Andrzej"
1946092,Capote,2005,7.4,71713,"Miller, Bennett"
1931554,Brick,2005,7.5,70701,"Johnson, Rian"
1993612,Danny the Dog,2005,7.1,70564,"Leterrier, Louis"
2601779,The Exorcism of Emily Rose,2005,6.7,70357,"Derrickson, Scott"
2652935,The Skeleton Key,2005,6.5,69921,"Softley, Iain"
1969197,Coach Carter,2005,7.2,67119,"Carter, Thomas"
2261783,Land of the Dead,2005,6.3,66510,"Romero, George A."
1933224,Broken Flowers,2005,7.2,66094,"Jarmusch, Jim"
2731239,Waiting...,2005,6.9,65750,"McKittrick, Rob"
2214510,Just Like Heaven,2005,6.8,65494,"Waters, Mark"
2214377,Just Friends,2005,6.3,63440,"Kumble, Roger"
2483404,Sahara,2005,6.0,62736,"Eisner, Breck"
2597410,The Devil's Rejects,2005,6.9,62402,"Zombie, Rob"
2577865,The Amityville Horror,2005,5.9,61275,"Douglas, Andrew"
2666285,The Weather Man,2005,6.7,60286,"Verbinski, Gore"
2466987,Revolver,2005,6.5,58815,"Ritchie, Guy"
2150947,Hide and Seek,2005,5.8,58722,"Polson, John"
2634972,The New World,2005,6.7,58544,"Malick, Terrence"
1881399,Assault on Precinct 13,2005,6.3,57956,"Richet, Jean-François"
2599529,The Dukes of Hazzard,2005,5.0,55540,"Chandrasekhar, Jay"
2059185,Elektra,2005,4.8,55233,"Bowman, Rob"
2646919,The Ring Two,2005,5.3,54693,"Nakata, Hideo"
2013669,Derailed,2005,6.6,54089,"Håfström, Mikael"
2623033,The Legend of Zorro,2005,5.9,52399,"Campbell, Martin"
1899965,Be Cool,2005,5.6,52156,"Gray, F. Gary"
2193046,Into the Blue,2005,5.8,50949,"Stockwell, John"
2032381,Domino,2005,6.0,50281,"Scott, Tony"
2059855,Elizabethtown,2005,6.4,49936,"Crowe, Cameron"
1908474,Bewitched,2005,4.8,49894,"Ephron, Nora"
2655141,The Squid and the Whale,2005,7.4,49835,"Baumbach, Noah"
2542240,Stay,2005,6.9,49082,"Forster, Marc"
2638044,The Pacifier,2005,5.5,48112,"Shankman, Adam"
2521344,Sky High,2005,6.2,47436,"Mitchell, Mike"
1830279,A Lot Like Love,2005,6.6,47248,"Cole, Nigel"
2766025,Zathura: A Space Adventure,2005,6.1,47174,"Favreau, Jon"
1959044,Chicken Little,2005,5.8,44660,"Dindal, Mark"
2140269,Harsh Times,2005,7.0,43739,"Ayer, David"
2751691,Wolf Creek,2005,6.3,43419,"Mclean, Greg"
2072639,Everything Is Illuminated,2005,7.5,42690,"Schreiber, Liev"
2184366,In Her Shoes,2005,6.5,42484,"Hanson, Curtis"
2077386,Fainaru Fantajî Sebun Adobento Chirudoren,2005,7.4,42311,"Nomura, Tetsuya"
1941576,Caché,2005,7.3,41973,"Haneke, Michael"
1960738,Chinjeolhan geumjassi,2005,7.7,40645,"Park, Chan-wook"
2596713,The Departed,2006,8.5,579988,"Scorsese, Martin"
2642022,The Prestige,2006,8.5,537763,"Nolan, Christopher"
1817748,300,2006,7.8,444484,"Snyder, Zack"
2425741,Pirates of the Caribbean: Dead Man's Chest,2006,7.3,372147,"Verbinski, Gore"
1949523,Casino Royale,2006,8.0,336590,"Campbell, Martin"
1959929,Children of Men,2006,7.9,289464,"Cuarón, Alfonso"
1920525,Blood Diamond,2006,8.0,282928,"Zwick, Edward"
2288781,Little Miss Sunshine,2006,7.9,272517,"Faris, Valerie"
2756029,X-Men: The Last Stand,2006,6.8,258455,"Ratner, Brett"
1926610,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,7.3,239839,"Charles, Larry"
2643588,The Pursuit of Happyness,2006,7.9,238966,"Muccino, Gabriele"
2594810,The Da Vinci Code,2006,6.5,232323,"Howard, Ron"
2616044,The Illusionist,2006,7.6,220816,"Burger, Neil"
2190763,Inside Man,2006,7.7,212219,"Lee, Spike"
2301462,Lucky Number Slevin,2006,7.8,211062,"McGuigan, Paul"
2554288,Superman Returns,2006,6.2,202757,"Singer, Bryan"
1889115,Babel,2006,7.5,197052,"González Iñárritu, Alejandro"
2597208,The Devil Wears Prada,2006,6.8,195693,"Frankel, David"
1873771,Apocalypto,2006,7.8,189979,"Gibson, Mel"
2006443,Deja Vu,2006,7.0,185211,"Scott, Tony"
2337613,Mission: Impossible III,2006,6.8,180532,"Abrams, J.J."
1967597,Click,2006,6.5,178961,"Coraci, Frank"
1948709,Cars,2006,7.3,165051,"Ranft, Joe"
2370685,Night at the Museum,2006,6.3,157381,"Levy, Shawn"
2546531,Stranger Than Fiction,2006,7.7,155327,"Forster, Marc"
1981570,Crank,2006,7.0,152149,"Taylor, Brian"
2605940,The Fountain,2006,7.4,151852,"Aronofsky, Darren"
2419079,Perfume: The Story of a Murderer,2006,7.5,146425,"Tykwer, Tom"
2614200,The Holiday,2006,6.9,133835,"Meyers, Nancy"
2516017,Silent Hill,2006,6.6,131483,"Gans, Christophe"
2175138,Ice Age: The Meltdown,2006,6.9,128343,"Saldanha, Carlos"
2473265,Rocky Balboa,2006,7.2,121069,"Stallone, Sylvester"
2709039,Underworld: Evolution,2006,6.7,119592,"Wiseman, Len"
2621336,The Last King of Scotland,2006,7.8,115357,"Macdonald, Kevin"
2281991,Letters from Iwo Jima,2006,8.0,110938,"Eastwood, Clint"
2603075,The Fast and the Furious: Tokyo Drift,2006,5.9,110898,"Lin, Justin"
2490929,Saw III,2006,6.2,108862,"Bousman, Darren Lynn"
2524570,Smokin' Aces,2006,6.7,104700,"Carnahan, Joe"
2525051,Snakes on a Plane,2006,5.7,101523,"Ellis, David R."
2613777,The Hills Have Eyes,2006,6.4,99094,"Aja, Alexandre"
2404160,Over the Hedge,2006,6.8,97583,"Kirkpatrick, Karey"
1967527,Clerks II,2006,7.5,97412,"Smith, Kevin"
1813027,16 Blocks,2006,6.6,96232,"Donner, Richard"
2563959,Talladega Nights: The Ballad of Ricky Bobby,2006,6.5,96215,"McKay, Adam"
2138354,Happy Feet,2006,6.5,95403,"Coleman, Warren"
2620398,The Lake House,2006,6.8,90560,"Agresti, Alejandro"
2066616,Eragon,2006,5.1,85846,"Fangmeier, Stefen"
1843037,Accepted,2006,6.5,85266,"Pink, Steve"
2091014,Flags of Our Fathers,2006,7.1,83039,"Eastwood, Clint"
2176285,Idiocracy,2006,6.5,80250,"Judge, Mike"
2586412,The Break-Up,2006,5.8,79979,"Reed, Peyton"
2672799,This Is England,2006,7.7,79863,"Meadows, Shane"
2288303,Little Children,2006,7.6,78541,"Field, Todd"
2330804,Miami Vice,2006,6.0,78471,"Mann, Michael"
2508584,She's the Man,2006,6.4,77706,"Fickman, Andy"
2087473,Final Destination 3,2006,5.8,77379,"Wong, James"
2609719,The Good Shepherd,2006,6.7,77209,"De Niro, Robert"
2479549,Running Scared,2006,7.5,77093,"Kramer, Wayne"
1858357,Alpha Dog,2006,6.9,75362,"Cassavetes, Nick"
2491854,Scary Movie 4,2006,5.1,74984,"Zucker, David"
1835124,A Scanner Darkly,2006,7.1,72888,"Linklater, Richard"
2710683,United 93,2006,7.7,71066,"Greengrass, Paul"
2602542,The Fall,2006,7.9,68905,"Singh, Tarsem"
2434442,Poseidon,2006,5.6,68409,"Petersen, Wolfgang"
2464398,Rescue Dawn,2006,7.4,68221,"Herzog, Werner"
2643734,The Queen,2006,7.4,67958,"Frears, Stephen"
2055132,Pan's Labyrinth,2006,8.3,331795,"del Toro, Guillermo"
2570777,Tenacious D in The Pick of Destiny,2006,6.8,67409,"Lynch, Liam"
2393423,Once,2006,8.0,67207,"Carney, John"
2260456,Lady in the Water,2006,5.7,66586,"Shyamalan, M. Night"
2638188,The Painted Veil,2006,7.5,63186,"Curran, John"
2093234,Flushed Away,2006,6.7,62471,"Bowers, David"
2316619,Marie Antoinette,2006,6.4,62092,"Coppola, Sofia"
2728218,Volver,2006,7.6,61476,"Almodóvar, Pedro"
2543070,Step Up,2006,6.5,61297,"Fletcher, Anne"
2611548,The Guardian,2006,6.8,61237,"Davis, Andrew"
2702929,Ultraviolet,2006,4.4,60595,"Wimmer, Kurt"
1949427,Cashback,2006,7.3,58494,"Ellis, Sean"
2753833,World Trade Center,2006,6.0,58195,"Stone, Oliver"
2135299,Half Nelson,2006,7.3,58107,"Fleck, Ryan"
2762414,"You, Me and Dupree",2006,5.6,57034,"Russo, Joe"
2127099,Grandma's Boy,2006,7.1,56588,"Goossen, Nicholaus"
2584107,The Black Dahlia,2006,5.6,55127,"De Palma, Brian"
1827789,A Good Year,2006,6.9,54826,"Scott, Ridley"
1864761,An Inconvenient Truth,2006,7.6,54697,"Guggenheim, Davis"
2379023,Notes on a Scandal,2006,7.5,54190,"Eyre, Richard"
2411570,"Paris, je t'aime",2006,7.4,54045,"Auburtin, Frédéric"
2359241,Nacho Libre,2006,5.7,54032,"Hess, Jared"
2256506,La science des rêves,2006,7.4,53201,"Gondry, Michel"
2132696,Gwoemul,2006,7.0,52604,"Bong, Joon-ho"
2494009,Scoop,2006,6.8,51955,"Allen, Woody"
2640485,The Pink Panther,2006,5.5,51835,"Levy, Shawn"
2167604,Huo Yuanjia,2006,7.7,51138,"Yu, Ronny"
2342650,Monster House,2006,6.7,50602,"Kenan, Gil"
2770470,Zwartboek,2006,7.9,50288,"Verhoeven, Paul"
2523038,Slither,2006,6.5,49907,"Gunn, James"
2209151,John Tucker Must Die,2006,5.7,48439,"Thomas, Betty"
2397529,Open Season,2006,6.2,47775,"Culton, Jill"
2200249,Jackass Number Two,2006,7.2,46079,"Tremaine, Jeff"
2373858,No Country for Old Men,2007,8.2,422919,"Coen, Ethan"
2689531,Transformers,2007,7.2,389919,"Bay, Michael"
2169668,I Am Legend,2007,7.2,367596,"Lawrence, Francis"
2585745,The Bourne Ultimatum,2007,8.1,342167,"Greengrass, Paul"
2425739,Pirates of the Caribbean: At World's End,2007,7.1,335739,"Verbinski, Gore"
2456472,Ratatouille,2007,8.0,334828,"Bird, Brad"
2554036,Superbad,2007,7.7,319321,"Mottola, Greg"
2213747,Juno,2007,7.6,316528,"Reitman, Jason"
2193230,Into the Wild,2007,8.2,283568,"Penn, Sean"
2289555,Live Free or Die Hard,2007,7.3,273079,"Wiseman, Len"
2670943,There Will Be Blood,2007,8.1,266127,"Anderson, Paul Thomas"
2161825,Hot Fuzz,2007,7.9,259107,"Wright, Edgar"
2535972,Spider-Man 3,2007,6.3,257601,"Raimi, Sam"
1861504,American Gangster,2007,7.8,256784,"Scott, Ridley"
2140181,Harry Potter and the Order of the Phoenix,2007,7.4,254529,"Yates, David"
2231346,Knocked Up,2007,7.1,234651,"Apatow, Judd"
2557432,Sweeney Todd: The Demon Barber of Fleet Street,2007,7.5,215332,"Burton, Tim"
2652559,The Simpsons Movie,2007,7.4,202438,"Silverman, David"
2768640,Zodiac,2007,7.7,200878,"Fincher, David"
2386708,Ocean's Thirteen,2007,6.9,187904,"Soderbergh, Steven"
1818155,3:10 to Yuma,2007,7.8,187870,"Mangold, James"
2511916,Shooter,2007,7.2,187699,"Fuqua, Antoine"
2541141,Stardust,2007,7.8,169981,"Vaughn, Matthew"
2632126,The Mist,2007,7.2,166871,"Darabont, Frank"
1812827,1408,2007,6.8,164834,"Håfström, Mikael"
1816865,28 Weeks Later,2007,7.0,161995,"Fresnadillo, Juan Carlos"
2004356,Death Proof,2007,7.1,158767,"Tarantino, Quentin"
2046175,Eastern Promises,2007,7.7,156183,"Cronenberg, David"
2028477,Disturbia,2007,6.9,156145,"Caruso, D.J."
2513147,Shrek the Third,2007,6.0,150209,"Miller, Chris"
1883504,Atonement,2007,7.8,149309,"Wright, Joe"
2123688,Gone Baby Gone,2007,7.8,145215,"Affleck, Ben"
2553056,Sunshine,2007,7.3,144399,"Boyle, Danny"
2363080,National Treasure: Book of Secrets,2007,6.5,142504,"Turteltaub, Jon"
2410778,Paranormal Activity,2007,6.4,142157,"Peli, Oren"
2587261,The Bucket List,2007,7.4,141650,"Reiner, Rob"
2115953,Ghost Rider,2007,5.2,136501,"Johnson, Mark Steven"
2427054,Planet Terror,2007,7.3,134409,"Rodriguez, Robert"
2635910,The Number 23,2007,6.3,132363,"Schumacher, Joel"
2129227,Grindhouse,2007,7.7,128903,"Wright, Edgar"
2609295,The Golden Compass,2007,6.1,120369,"Weitz, Chris"
1905884,Beowulf,2007,6.3,119765,"Zemeckis, Robert"
2464612,Resident Evil: Extinction,2007,6.3,119274,"Mulcahy, Russell"
2405227,P.S. I Love You,2007,7.0,118608,"LaGravenese, Richard"
2511806,Shoot 'Em Up,2007,6.8,112747,"Davis, Michael"
2331000,Michael Clayton,2007,7.3,111915,"Gilroy, Tony"
1817604,30 Days of Night,2007,6.6,111742,"Slade, David"
2579403,The Assassination of Jesse James by the Coward Robert Ford,2007,7.6,110870,"Dominik, Andrew"
2155169,Hitman,2007,6.3,109498,"Gens, Xavier"
2098636,Fracture,2007,7.2,108604,"Hoblit, Gregory"
2063400,Enchanted,2007,7.2,107516,"Lima, Kevin"
216865,Californication,2007,8.5,106252,"Bernstein, Adam"
2347891,Mr. Brooks,2007,7.4,102141,"Evans, Bruce A."
2771056,[Rec],2007,7.6,98477,"Plaza, Paco"
2369041,Next,2007,6.2,98125,"Tamahori, Lee"
1918485,Blades of Glory,2007,6.4,97502,"Gordon, Josh"
2595158,The Darjeeling Limited,2007,7.2,96313,"Anderson, Wes"
2172422,I Now Pronounce You Chuck & Larry,2007,6.1,95930,"Dugan, Dennis"
2056060,El orfanato,2007,7.5,95915,"Bayona, J.A."
2071502,Evan Almighty,2007,5.4,92853,"Shadyac, Tom"
2262696,Lars and the Real Girl,2007,7.4,92523,"Gillespie, Craig"
2479897,Rush Hour 3,2007,6.1,90271,"Ratner, Brett"
2628516,The Man from Earth,2007,8.0,87931,"Schenkman, Richard"
2619721,The Kingdom,2007,7.1,86556,"Berg, Peter"
2490931,Saw IV,2007,5.9,84479,"Bousman, Darren Lynn"
2747578,Wild Hogs,2007,5.9,83325,"Becker, Walt"
1931760,Bridge to Terabithia,2007,7.2,82231,"Csupo, Gabor"
1902148,Bee Movie,2007,6.2,79437,"Smith, Simon J."
1843943,Across the Universe,2007,7.5,77835,"Taymor, Julie"
2134773,Hairspray,2007,6.9,75761,"Shankman, Adam"
2066089,Epic Movie,2007,2.3,75423,"Friedberg, Jason"
1991920,Dan in Real Life,2007,6.8,74425,"Hedges, Peter"
1955806,Charlie Wilson's War,2007,7.1,74386,"Nichols, Mike"
2272102,Le scaphandre et le papillon,2007,8.1,73897,"Schnabel, Julian"
2461938,Reign Over Me,2007,7.6,73825,"Binder, Mike"
2003890,Death at a Funeral,2007,7.4,73767,"Oz, Frank"
1887100,AVPR: Aliens vs Predator - Requiem,2007,4.7,73628,"Strause, Greg"
2135640,Halloween,2007,6.1,71819,"Zombie, Rob"
1902538,Before the Devil Knows You're Dead,2007,7.3,69094,"Lumet, Sidney"
1885047,August Rush,2007,7.6,68752,"Sheridan, Kirsten"
2137460,Hannibal Rising,2007,6.2,67278,"Webber, Peter"
2347800,Mr. Bean's Holiday,2007,6.2,65871,"Bendelack, Steve"
2716163,Vacancy,2007,6.2,65835,"Antal, Nimród"
2124296,Good Luck Chuck,2007,5.6,62941,"Helfrich, Mark"
2736165,We Own the Night,2007,6.9,62817,"Gray, James"
2351867,Music and Lyrics,2007,6.6,62739,"Lawrence, Marc"
2693727,Tropa de Elite,2007,8.1,59772,"Padilha, José"
2613142,The Heartbreak Kid,2007,5.8,59567,"Farrelly, Bobby"
2733080,War,2007,6.2,58405,"Atwell, Philip G."
2514615,Sicko,2007,8.1,57884,"Moore, Michael"
2619918,The Kite Runner,2007,7.7,57755,"Forster, Marc"
2617322,The Invasion,2007,5.9,55859,"Hirschbiegel, Oliver"
2161392,Hostel: Part II,2007,5.4,55669,"Roth, Eli"
1820924,88 Minutes,2007,5.9,55571,"Avnet, Jon"
2419658,Persepolis,2007,8.0,54345,"Satrapi, Marjane"
2105988,Funny Games U.S.,2007,6.4,53992,"Haneke, Michael"
1887253,Awake,2007,6.5,53185,"Harold, Joby"
2186588,In the Valley of Elah,2007,7.2,52091,"Haggis, Paul"
2004417,Death Sentence,2007,6.8,51255,"Wan, James"
2595230,The Dark Knight,2008,9.0,1115076,"Nolan, Christopher"
2732287,WALL·E,2008,8.5,462166,"Stanton, Andrew"
2194931,Iron Man,2008,7.9,459539,"Favreau, Jon"
2523393,Slumdog Millionaire,2008,8.1,456348,"Boyle, Danny"
2126625,Gran Torino,2008,8.2,394342,"Eastwood, Clint"
2562852,Taken,2008,7.9,354640,"Morel, Pierre"
2594520,The Curious Case of Benjamin Button,2008,7.8,330231,"Fincher, David"
2698394,Twilight,2008,5.2,275925,"Hardwicke, Catherine"
2188155,Indiana Jones and the Kingdom of the Crystal Skull,2008,6.3,250592,"Spielberg, Steven"
2183824,In Bruges,2008,8.0,238062,"McDonagh, Martin"
